date,title,artist,rank,peakPos,lastPos,isNew,weeks
2021-06-26,Minimum Wage,Blake Shelton,76,69,81,False,6
2021-06-26,Lost Cause,Billie Eilish,77,27,27,False,2
2021-06-26,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,78,75,89,False,3
2021-06-26,Clueless,Polo G Featuring Pop Smoke & Fivio Foreign,79,79,0,True,1
2021-06-26,How It Feels,Lil Baby & Lil Durk,80,34,34,False,2
2021-06-26,Things A Man Oughta Know,Lainey Wilson,81,81,96,False,5
2021-06-26,Voice Of The Heroes,Lil Baby & Lil Durk,82,21,21,False,3
2021-06-26,Heart Of A Giant,Polo G Featuring Rod Wave,83,83,0,True,1
2021-06-26,pride.is.the.devil,J. Cole & Lil Baby,84,7,64,False,5
2021-06-26,Party Lyfe,Polo G Featuring DaBaby,85,85,0,True,1
2021-06-26,Go Part 1,Polo G Featuring G Herbo,86,86,0,True,1
2021-06-26,transparentsoul,Willow Featuring Travis Barker,87,87,0,True,1
2021-06-26,Epidemic,Polo G,88,47,0,False,4
2021-06-26,Boom,Polo G,89,89,0,True,1
2021-06-26,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,90,79,98,False,8
2021-06-26,Quicksand,Morray,91,65,85,False,19
2021-06-26,Country Again,Thomas Rhett,92,73,97,False,7
2021-06-26,Fiel,"Los Legendarios, Wisin & Jhay Cortez",93,93,0,True,1
2021-06-26,2040,Lil Baby & Lil Durk,94,31,31,False,2
2021-06-26,"1 Step Forward, 3 Steps Back",Olivia Rodrigo,95,19,65,False,4
2021-06-26,Follow You,Imagine Dragons,96,68,90,False,11
2021-06-26,Bloody Canvas,Polo G,97,97,0,True,1
2021-06-26,Miss The Rage,Trippie Redd & Playboi Carti,98,11,82,False,6
2021-06-26,Still Runnin,"Lil Baby, Lil Durk & Meek Mill",99,43,43,False,2
2021-06-26,You,Regard x Troye Sivan x Tate McRae,100,100,0,True,1
2021-06-19,Butter,BTS,1,1,1,False,3
2021-06-19,Good 4 U,Olivia Rodrigo,2,1,2,False,4
2021-06-19,Levitating,Dua Lipa,3,2,3,False,36
2021-06-19,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,4,1,6,False,12
2021-06-19,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),5,1,4,False,14
2021-06-19,Save Your Tears,The Weeknd & Ariana Grande,6,1,5,False,26
2021-06-19,Kiss Me More,Doja Cat Featuring SZA,7,5,7,False,9
2021-06-19,Astronaut In The Ocean,Masked Wolf,8,6,9,False,17
2021-06-19,Deja Vu,Olivia Rodrigo,9,3,8,False,10
2021-06-19,Yonaguni,Bad Bunny,10,10,0,True,1
2021-06-19,Montero (Call Me By Your Name),Lil Nas X,11,1,10,False,11
2021-06-19,Without You,The Kid LAROI,12,8,11,False,27
2021-06-19,Forever After All,Luke Combs,13,2,15,False,33
2021-06-19,Rapstar,Polo G,14,1,14,False,9
2021-06-19,Blinding Lights,The Weeknd,15,1,17,False,79
2021-06-19,Hats Off,"Lil Baby, Lil Durk & Travis Scott",16,16,0,True,1
2021-06-19,Drivers License,Olivia Rodrigo,17,1,13,False,22
2021-06-19,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,18,18,18,False,14
2021-06-19,Traitor,Olivia Rodrigo,19,9,12,False,3
2021-06-19,Late At Night,Roddy Ricch,20,20,0,True,1
2021-06-19,Voice Of The Heroes,Lil Baby & Lil Durk,21,21,81,False,2
2021-06-19,Best Friend,Saweetie Featuring Doja Cat,22,14,22,False,22
2021-06-19,Heartbreak Anniversary,Giveon,23,17,23,False,17
2021-06-19,Heat Waves,Glass Animals,24,24,25,False,21
2021-06-19,Calling My Phone,Lil Tjay Featuring 6LACK,25,3,21,False,17
2021-06-19,Favorite Crime,Olivia Rodrigo,26,16,16,False,3
2021-06-19,Lost Cause,Billie Eilish,27,27,0,True,1
2021-06-19,Happier,Olivia Rodrigo,28,15,20,False,3
2021-06-19,Up,Cardi B,29,1,24,False,18
2021-06-19,Mood,24kGoldn Featuring iann dior,30,1,30,False,44
2021-06-19,2040,Lil Baby & Lil Durk,31,31,0,True,1
2021-06-19,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,32,20,26,False,6
2021-06-19,Telepatia,Kali Uchis,33,33,34,False,16
2021-06-19,How It Feels,Lil Baby & Lil Durk,34,34,0,True,1
2021-06-19,Brutal,Olivia Rodrigo,35,12,19,False,3
2021-06-19,Wockesha,Moneybagg Yo,36,33,33,False,7
2021-06-19,Wants And Needs,Drake Featuring Lil Baby,37,2,39,False,14
2021-06-19,Famous Friends,Chris Young + Kane Brown,38,38,43,False,11
2021-06-19,pov,Ariana Grande,39,37,37,False,14
2021-06-19,Gone,Dierks Bentley,40,36,36,False,13
2021-06-19,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,41,12,29,False,21
2021-06-19,My Ex's Best Friend,Machine Gun Kelly X blackbear,42,20,31,False,43
2021-06-19,Still Runnin,"Lil Baby, Lil Durk & Meek Mill",43,43,0,True,1
2021-06-19,Track Star,Mooski,44,31,32,False,16
2021-06-19,What You Know Bout Love,Pop Smoke,45,9,41,False,40
2021-06-19,Who I Want,Lil Baby & Lil Durk,46,46,0,True,1
2021-06-19,my.life,"J. Cole, 21 Savage & Morray",47,2,28,False,4
2021-06-19,Back In Blood,Pooh Shiesty Featuring Lil Durk,48,13,35,False,23
2021-06-19,Time Today,Moneybagg Yo,49,31,48,False,18
2021-06-19,Lil Bit,Nelly & Florida Georgia Line,50,50,53,False,12
2021-06-19,Blame It On You,Jason Aldean,51,51,63,False,7
2021-06-19,Nobody,Dylan Scott,52,50,50,False,15
2021-06-19,Todo de Ti,Rauw Alejandro,53,53,66,False,2
2021-06-19,Enough For You,Olivia Rodrigo,54,14,27,False,3
2021-06-19,Settling Down,Miranda Lambert,55,47,47,False,13
2021-06-19,Still Hood,Lil Baby & Lil Durk,56,56,0,True,1
2021-06-19,"Jealousy, Jealousy",Olivia Rodrigo,57,24,42,False,3
2021-06-19,Okay,Lil Baby & Lil Durk,58,58,0,True,1
2021-06-19,Almost Maybes,Jordan Davis,59,51,51,False,20
2021-06-19,Man Of My Word,Lil Baby & Lil Durk,60,60,0,True,1
2021-06-19,Build A Bitch,Bella Poarch,61,56,56,False,4
2021-06-19,Breaking Up Was Easy In The 90's,Sam Hunt,62,32,49,False,15
2021-06-19,Glad You Exist,Dan + Shay,63,63,68,False,18
2021-06-19,pride.is.the.devil,J. Cole & Lil Baby,64,7,45,False,4
2021-06-19,"1 Step Forward, 3 Steps Back",Olivia Rodrigo,65,19,38,False,3
2021-06-19,Ski,Young Thug & Gunna,66,18,55,False,8
2021-06-19,Medical,Lil Baby & Lil Durk,67,67,0,True,1
2021-06-19,Rich Off Pain,"Lil Baby, Lil Durk & Rod Wave",68,68,0,True,1
2021-06-19,Leave Before You Love Me,Marshmello X Jonas Brothers,69,69,72,False,3
2021-06-19,Lying,Lil Baby & Lil Durk,70,70,0,True,1
2021-06-19,Snowflakes,Tom MacDonald,71,71,0,True,1
2021-06-19,Single Saturday Night,Cole Swindell,72,70,70,False,6
2021-06-19,That's Facts,Lil Baby & Lil Durk,73,73,0,True,1
2021-06-19,Made For You,Jake Owen,74,32,57,False,16
2021-06-19,Your Power,Billie Eilish,75,10,60,False,6
2021-06-19,No More Parties,Coi Leray Featuring Lil Durk,76,26,59,False,18
2021-06-19,We're Good,Dua Lipa,77,31,54,False,17
2021-06-19,One Too Many,Keith Urban Duet With P!nk,78,62,71,False,26
2021-06-19,Please,Lil Baby & Lil Durk,79,79,0,True,1
2021-06-19,Up The Side,"Lil Baby, Lil Durk & Young Thug",80,80,0,True,1
2021-06-19,Minimum Wage,Blake Shelton,81,69,69,False,5
2021-06-19,Miss The Rage,Trippie Redd & Playboi Carti,82,11,58,False,5
2021-06-19,Way Less Sad,AJR,83,77,77,False,7
2021-06-19,Hope Ur OK,Olivia Rodrigo,84,29,52,False,3
2021-06-19,Quicksand,Morray,85,65,73,False,18
2021-06-19,Arcade,Duncan Laurence,86,78,85,False,9
2021-06-19,Straightenin,Migos,87,38,78,False,4
2021-06-19,Gang Gang,Polo G & Lil Wayne,88,33,61,False,3
2021-06-19,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,89,75,75,False,2
2021-06-19,Follow You,Imagine Dragons,90,68,86,False,10
2021-06-19,Chasing After You,Ryan Hurd With Maren Morris,91,87,87,False,7
2021-06-19,Tell Em,Cochise & $NOT,92,64,64,False,2
2021-06-19,4 Da Gang,42 Dugg & Roddy Ricch,93,67,74,False,10
2021-06-19,Tombstone,Rod Wave,94,11,79,False,12
2021-06-19,What's Next,Drake,95,1,76,False,14
2021-06-19,Things A Man Oughta Know,Lainey Wilson,96,93,93,False,4
2021-06-19,Country Again,Thomas Rhett,97,73,89,False,6
2021-06-19,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,98,79,92,False,7
2021-06-19,If You Want To,Lil Baby & Lil Durk,99,99,0,True,1
2021-06-19,Seeing Green,"Nicki Minaj, Drake & Lil Wayne",100,12,67,False,4
2021-06-12,Butter,BTS,1,1,1,False,2
2021-06-12,Good 4 U,Olivia Rodrigo,2,1,2,False,3
2021-06-12,Levitating,Dua Lipa,3,2,4,False,35
2021-06-12,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),4,1,5,False,13
2021-06-12,Save Your Tears,The Weeknd & Ariana Grande,5,1,7,False,25
2021-06-12,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,6,1,6,False,11
2021-06-12,Kiss Me More,Doja Cat Featuring SZA,7,5,8,False,8
2021-06-12,Deja Vu,Olivia Rodrigo,8,3,3,False,9
2021-06-12,Astronaut In The Ocean,Masked Wolf,9,6,10,False,16
2021-06-12,Montero (Call Me By Your Name),Lil Nas X,10,1,13,False,10
2021-06-12,Without You,The Kid LAROI,11,8,16,False,26
2021-06-12,Traitor,Olivia Rodrigo,12,9,9,False,2
2021-06-12,Drivers License,Olivia Rodrigo,13,1,11,False,21
2021-06-12,Rapstar,Polo G,14,1,17,False,8
2021-06-12,Forever After All,Luke Combs,15,2,20,False,32
2021-06-12,Favorite Crime,Olivia Rodrigo,16,16,18,False,2
2021-06-12,Blinding Lights,The Weeknd,17,1,22,False,78
2021-06-12,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,18,18,23,False,13
2021-06-12,Brutal,Olivia Rodrigo,19,12,12,False,2
2021-06-12,Happier,Olivia Rodrigo,20,15,15,False,2
2021-06-12,Calling My Phone,Lil Tjay Featuring 6LACK,21,3,25,False,16
2021-06-12,Best Friend,Saweetie Featuring Doja Cat,22,14,27,False,21
2021-06-12,Heartbreak Anniversary,Giveon,23,17,30,False,16
2021-06-12,Up,Cardi B,24,1,28,False,17
2021-06-12,Heat Waves,Glass Animals,25,25,37,False,20
2021-06-12,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,26,20,34,False,5
2021-06-12,Enough For You,Olivia Rodrigo,27,14,14,False,2
2021-06-12,my.life,"J. Cole, 21 Savage & Morray",28,2,21,False,3
2021-06-12,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,29,12,31,False,20
2021-06-12,Mood,24kGoldn Featuring iann dior,30,1,35,False,43
2021-06-12,My Ex's Best Friend,Machine Gun Kelly X blackbear,31,20,39,False,42
2021-06-12,Track Star,Mooski,32,31,32,False,15
2021-06-12,Wockesha,Moneybagg Yo,33,33,36,False,6
2021-06-12,Telepatia,Kali Uchis,34,34,44,False,15
2021-06-12,Back In Blood,Pooh Shiesty Featuring Lil Durk,35,13,38,False,22
2021-06-12,Gone,Dierks Bentley,36,36,55,False,12
2021-06-12,pov,Ariana Grande,37,37,45,False,13
2021-06-12,"1 Step Forward, 3 Steps Back",Olivia Rodrigo,38,19,19,False,2
2021-06-12,Wants And Needs,Drake Featuring Lil Baby,39,2,46,False,13
2021-06-12,The Good Ones,Gabby Barrett,40,19,42,False,23
2021-06-12,What You Know Bout Love,Pop Smoke,41,9,43,False,39
2021-06-12,"Jealousy, Jealousy",Olivia Rodrigo,42,24,24,False,2
2021-06-12,Famous Friends,Chris Young + Kane Brown,43,43,52,False,10
2021-06-12,Hell Of A View,Eric Church,44,28,40,False,21
2021-06-12,pride.is.the.devil,J. Cole & Lil Baby,45,7,26,False,3
2021-06-12,On Me,Lil Baby,46,15,49,False,26
2021-06-12,Settling Down,Miranda Lambert,47,47,57,False,12
2021-06-12,Time Today,Moneybagg Yo,48,31,53,False,17
2021-06-12,Breaking Up Was Easy In The 90's,Sam Hunt,49,32,47,False,14
2021-06-12,Nobody,Dylan Scott,50,50,50,False,14
2021-06-12,Almost Maybes,Jordan Davis,51,51,56,False,19
2021-06-12,Hope Ur OK,Olivia Rodrigo,52,29,29,False,2
2021-06-12,Lil Bit,Nelly & Florida Georgia Line,53,53,62,False,11
2021-06-12,We're Good,Dua Lipa,54,31,54,False,16
2021-06-12,Ski,Young Thug & Gunna,55,18,64,False,7
2021-06-12,Build A Bitch,Bella Poarch,56,56,58,False,3
2021-06-12,Made For You,Jake Owen,57,32,65,False,15
2021-06-12,Miss The Rage,Trippie Redd & Playboi Carti,58,11,63,False,4
2021-06-12,No More Parties,Coi Leray Featuring Lil Durk,59,26,61,False,17
2021-06-12,Your Power,Billie Eilish,60,10,60,False,5
2021-06-12,Gang Gang,Polo G & Lil Wayne,61,33,33,False,2
2021-06-12,Killer,Eminem Featuring Jack Harlow & Cordae,62,62,0,True,1
2021-06-12,Blame It On You,Jason Aldean,63,63,76,False,6
2021-06-12,Tell Em,Cochise & $NOT,64,64,0,True,1
2021-06-12,amari,J. Cole,65,5,41,False,3
2021-06-12,Todo de Ti,Rauw Alejandro,66,66,0,True,1
2021-06-12,Seeing Green,"Nicki Minaj, Drake & Lil Wayne",67,12,48,False,3
2021-06-12,Glad You Exist,Dan + Shay,68,63,75,False,17
2021-06-12,Minimum Wage,Blake Shelton,69,69,70,False,4
2021-06-12,Single Saturday Night,Cole Swindell,70,70,78,False,5
2021-06-12,One Too Many,Keith Urban Duet With P!nk,71,62,74,False,25
2021-06-12,Leave Before You Love Me,Marshmello X Jonas Brothers,72,72,85,False,2
2021-06-12,Quicksand,Morray,73,65,77,False,17
2021-06-12,4 Da Gang,42 Dugg & Roddy Ricch,74,67,67,False,9
2021-06-12,Drinkin' Beer. Talkin' God. Amen.,Chase Rice Featuring Florida Georgia Line,75,75,0,True,1
2021-06-12,What's Next,Drake,76,1,73,False,13
2021-06-12,Way Less Sad,AJR,77,77,94,False,6
2021-06-12,Straightenin,Migos,78,38,69,False,3
2021-06-12,Tombstone,Rod Wave,79,11,82,False,11
2021-06-12,Maybach,42 Dugg Featuring Future,80,68,68,False,2
2021-06-12,Voice Of The Heroes,Lil Baby & Lil Durk,81,81,0,True,1
2021-06-12,Twerkulator,City Girls,82,51,51,False,2
2021-06-12,Goosebumps,Travis Scott & HVME,83,47,84,False,20
2021-06-12,Solid,Young Thug & Gunna Featuring Drake,84,12,81,False,7
2021-06-12,Arcade,Duncan Laurence,85,78,88,False,8
2021-06-12,Follow You,Imagine Dragons,86,68,89,False,9
2021-06-12,Chasing After You,Ryan Hurd With Maren Morris,87,87,90,False,6
2021-06-12,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,88,83,93,False,11
2021-06-12,Country Again,Thomas Rhett,89,73,96,False,5
2021-06-12,Pick Up Your Feelings,Jazmine Sullivan,90,75,91,False,19
2021-06-12,The Business,Tiesto,91,69,0,False,14
2021-06-12,Drunk (And I Don't Wanna Go Home),Elle King & Miranda Lambert,92,79,0,False,6
2021-06-12,Things A Man Oughta Know,Lainey Wilson,93,93,100,False,3
2021-06-12,95.south,J. Cole,94,8,59,False,3
2021-06-12,Drankin N Smokin,Future & Lil Uzi Vert,95,31,95,False,18
2021-06-12,All I Know So Far,P!nk,96,74,87,False,3
2021-06-12,Hold On,Justin Bieber,97,20,86,False,13
2021-06-12,Wasted On You,Morgan Wallen,98,9,98,False,19
2021-06-12,Outside,MO3 X OG Bobby Billions,99,99,0,True,1
2021-06-12,Botella Tras Botella,Gera MX + Christian Nodal,100,60,0,False,4
2021-06-05,Butter,BTS,1,1,0,True,1
2021-06-05,Good 4 U,Olivia Rodrigo,2,1,1,False,2
2021-06-05,Deja Vu,Olivia Rodrigo,3,3,21,False,8
2021-06-05,Levitating,Dua Lipa,4,2,3,False,34
2021-06-05,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),5,1,4,False,12
2021-06-05,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,6,1,6,False,10
2021-06-05,Save Your Tears,The Weeknd & Ariana Grande,7,1,9,False,24
2021-06-05,Kiss Me More,Doja Cat Featuring SZA,8,5,10,False,7
2021-06-05,Traitor,Olivia Rodrigo,9,9,0,True,1
2021-06-05,Astronaut In The Ocean,Masked Wolf,10,6,11,False,15
2021-06-05,Drivers License,Olivia Rodrigo,11,1,24,False,20
2021-06-05,Brutal,Olivia Rodrigo,12,12,0,True,1
2021-06-05,Montero (Call Me By Your Name),Lil Nas X,13,1,18,False,9
2021-06-05,Enough For You,Olivia Rodrigo,14,14,0,True,1
2021-06-05,Happier,Olivia Rodrigo,15,15,0,True,1
2021-06-05,Without You,The Kid LAROI,16,8,16,False,25
2021-06-05,Rapstar,Polo G,17,1,15,False,7
2021-06-05,Favorite Crime,Olivia Rodrigo,18,18,0,True,1
2021-06-05,"1 Step Forward, 3 Steps Back",Olivia Rodrigo,19,19,0,True,1
2021-06-05,Forever After All,Luke Combs,20,2,22,False,31
2021-06-05,my.life,"J. Cole, 21 Savage & Morray",21,2,2,False,2
2021-06-05,Blinding Lights,The Weeknd,22,1,23,False,77
2021-06-05,Beautiful Mistakes,Maroon 5 Featuring Megan Thee Stallion,23,18,26,False,12
2021-06-05,"Jealousy, Jealousy",Olivia Rodrigo,24,24,0,True,1
2021-06-05,Calling My Phone,Lil Tjay Featuring 6LACK,25,3,29,False,15
2021-06-05,pride.is.the.devil,J. Cole & Lil Baby,26,7,7,False,2
2021-06-05,Best Friend,Saweetie Featuring Doja Cat,27,14,30,False,20
2021-06-05,Up,Cardi B,28,1,27,False,16
2021-06-05,Hope Ur OK,Olivia Rodrigo,29,29,0,True,1
2021-06-05,Heartbreak Anniversary,Giveon,30,17,32,False,15
2021-06-05,Beat Box,SpotemGottem Featuring Pooh Shiesty Or DaBaby,31,12,31,False,19
2021-06-05,Track Star,Mooski,32,31,44,False,14
2021-06-05,Gang Gang,Polo G & Lil Wayne,33,33,0,True,1
2021-06-05,Every Chance I Get,DJ Khaled Featuring Lil Baby & Lil Durk,34,20,35,False,4
2021-06-05,Mood,24kGoldn Featuring iann dior,35,1,37,False,42
2021-06-05,Wockesha,Moneybagg Yo,36,36,39,False,5
2021-06-05,Heat Waves,Glass Animals,37,33,42,False,19
2021-06-05,Back In Blood,Pooh Shiesty Featuring Lil Durk,38,13,40,False,21
2021-06-05,My Ex's Best Friend,Machine Gun Kelly X blackbear,39,20,34,False,41
2021-06-05,Hell Of A View,Eric Church,40,28,36,False,20
2021-06-05,amari,J. Cole,41,5,5,False,2
2021-06-05,The Good Ones,Gabby Barrett,42,19,41,False,22
2021-06-05,What You Know Bout Love,Pop Smoke,43,9,45,False,38
2021-06-05,Telepatia,Kali Uchis,44,39,48,False,14
2021-06-05,pov,Ariana Grande,45,40,51,False,12
2021-06-05,Wants And Needs,Drake Featuring Lil Baby,46,2,49,False,12
2021-06-05,Breaking Up Was Easy In The 90's,Sam Hunt,47,32,43,False,13
2021-06-05,Seeing Green,"Nicki Minaj, Drake & Lil Wayne",48,12,12,False,2
2021-06-05,On Me,Lil Baby,49,15,47,False,25
2021-06-05,Nobody,Dylan Scott,50,50,59,False,13
2021-06-05,Twerkulator,City Girls,51,51,0,True,1
2021-06-05,Famous Friends,Chris Young + Kane Brown,52,52,55,False,9
2021-06-05,Time Today,Moneybagg Yo,53,31,53,False,16
2021-06-05,We're Good,Dua Lipa,54,31,46,False,15
2021-06-05,Gone,Dierks Bentley,55,55,62,False,11
2021-06-05,Almost Maybes,Jordan Davis,56,56,61,False,18
2021-06-05,Settling Down,Miranda Lambert,57,49,57,False,11
2021-06-05,Build A Bitch,Bella Poarch,58,58,58,False,2
2021-06-05,95.south,J. Cole,59,8,8,False,2
2021-06-05,Your Power,Billie Eilish,60,10,54,False,4
2021-06-05,No More Parties,Coi Leray Featuring Lil Durk,61,26,60,False,16
2021-06-05,Lil Bit,Nelly & Florida Georgia Line,62,60,64,False,10
2021-06-05,Miss The Rage,Trippie Redd & Playboi Carti,63,11,50,False,3
2021-06-05,Ski,Young Thug & Gunna,64,18,63,False,6
2021-06-05,Made For You,Jake Owen,65,32,56,False,14
2021-06-05,Sun Goes Down,Lil Nas X,66,66,0,True,1
2021-06-05,4 Da Gang,42 Dugg & Roddy Ricch,67,67,93,False,8
2021-06-05,Maybach,42 Dugg Featuring Future,68,68,0,True,1
2021-06-05,Straightenin,Migos,69,38,38,False,2
2021-06-05,Minimum Wage,Blake Shelton,70,70,96,False,3
2021-06-05,interlude,J. Cole,71,8,17,False,3
2021-06-05,applying.pressure,J. Cole,72,13,13,False,2
2021-06-05,What's Next,Drake,73,1,66,False,12
2021-06-05,One Too Many,Keith Urban Duet With P!nk,74,62,69,False,24
2021-06-05,Glad You Exist,Dan + Shay,75,63,71,False,16
2021-06-05,Blame It On You,Jason Aldean,76,71,73,False,5
2021-06-05,Quicksand,Morray,77,65,70,False,16
2021-06-05,Single Saturday Night,Cole Swindell,78,77,77,False,4
2021-06-05,Streets,Doja Cat,79,16,68,False,20
2021-06-05,100.mil',J. Cole & Bas,80,14,14,False,2
2021-06-05,Solid,Young Thug & Gunna Featuring Drake,81,12,76,False,6
2021-06-05,Tombstone,Rod Wave,82,11,72,False,10
2021-06-05,let.go.my.hand,"J. Cole, Bas & 6LACK",83,19,19,False,2
2021-06-05,Goosebumps,Travis Scott & HVME,84,47,65,False,19
2021-06-05,Leave Before You Love Me,Marshmello X Jonas Brothers,85,85,0,True,1
2021-06-05,Hold On,Justin Bieber,86,20,74,False,12
2021-06-05,All I Know So Far,P!nk,87,74,0,False,2
2021-06-05,Arcade,Duncan Laurence,88,78,80,False,7
2021-06-05,Follow You,Imagine Dragons,89,68,75,False,8
2021-06-05,Chasing After You,Ryan Hurd With Maren Morris,90,87,87,False,5
2021-06-05,Pick Up Your Feelings,Jazmine Sullivan,91,75,81,False,18
2021-06-05,24 Hours,A Boogie Wit da Hoodie Featuring Lil Durk,92,92,0,True,1
2021-06-05,Hello,Pop Smoke Featuring A Boogie Wit da Hoodie,93,83,83,False,10
2021-06-05,Way Less Sad,AJR,94,85,85,False,5
2021-06-05,Drankin N Smokin,Future & Lil Uzi Vert,95,31,86,False,17
2021-06-05,Country Again,Thomas Rhett,96,73,99,False,4
2021-06-05,punchin'.the.clock,J. Cole,97,20,20,False,2
2021-06-05,Wasted On You,Morgan Wallen,98,9,97,False,18
2021-06-05,the.climb.back,J. Cole,99,25,25,False,4
2021-06-05,Things A Man Oughta Know,Lainey Wilson,100,94,94,False,2
2021-05-29,Good 4 U,Olivia Rodrigo,1,1,0,True,1
2021-05-29,my.life,"J. Cole, 21 Savage & Morray",2,2,0,True,1
2021-05-29,Levitating,Dua Lipa,3,2,2,False,33
2021-05-29,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),4,1,1,False,11
2021-05-29,amari,J. Cole,5,5,0,True,1
2021-05-29,Peaches,Justin Bieber Featuring Daniel Caesar & Giveon,6,1,3,False,9
2021-05-29,pride.is.the.devil,J. Cole & Lil Baby,7,7,0,True,1
2021-05-29,95.south,J. Cole,8,8,0,True,1
2021-05-29,Save Your Tears,The Weeknd & Ariana Grande,9,1,4,False,23
2021-05-29,Kiss Me More,Doja Cat Featuring SZA,10,5,5,False,6
2021-05-29,Astronaut In The Ocean,Masked Wolf,11,6,6,False,14
2021-05-29,Seeing Green,"Nicki Minaj, Drake & Lil Wayne",12,12,0,True,1
2021-05-29,applying.pressure,J. Cole,13,13,0,True,1
2021-05-29,100.mil',J. Cole & Bas,14,14,0,True,1
2021-05-29,Rapstar,Polo G,15,1,7,False,6
2021-05-29,Without You,The Kid LAROI,16,8,9,False,24
2021-05-29,interlude,J. Cole,17,8,8,False,2
2021-05-29,Montero (Call Me By Your Name),Lil Nas X,18,1,10,False,8
2021-05-29,let.go.my.hand,"J. Cole, Bas & 6LACK",19,19,0,True,1
2021-05-29,punchin'.the.clock,J. Cole,20,20,0,True,1
2021-05-29,Deja Vu,Olivia Rodrigo,21,8,17,False,7
2021-05-29,Forever After All,Luke Combs,22,2,22,False,30
2021-05-29,Blinding Lights,The Weeknd,23,1,12,False,76
2021-05-29,Drivers License,Olivia Rodrigo,24,1,16,False,19
